	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D02347	0.068966	0.153846	0.289474	0.243243	0.184211	0.285714	0.152174	0.323529	0.23913	0.242424	0.222222	0.277778	0.387097	0.193548	0.2	0.116279	0.25	0.282051	0.222222	0.029412	0.2	0.217391	0.342857	0.142857	0.236842	0.136364	0.229167	0.181818	0.111111	0.25	0.34375	0.263158	0.222222	0.171429	0.1	0.216216	0.1875	0.2	0.177778	0.194444	0.285714	0.34375	0.3	0.171429	0.222222	0.096774	0.147059	0.16129	0.3125	0.171429	0.142857	0.234043	0	0.15625	0.179487	0.3125	0.142857	0.046512	0.193548	0.222222	0	0	0	0	0	0	0.205882	0.125	0.243243	0.206897	0.147059	0.266667	0.264706	0.428571	0.212766	0.217391	0.035714	0.028571	0.173077	0.292683	0.255319	0.186047	0.163265	0.195122	0.268293	0.166667	0.170213	0.145833	0.121212	0.195122	0.2	0.209302	0.121622	0.108108	0.219512	0.195122	0.131579	0.162162	0.131579	0.146341	0.297297	0.333333	0.323529	0.032258	0.357143	0.129032	0.25	0.102564	0.135135	0.170732	0.216216	0.166667	0.25	0.171429	0.162162	0.111111	0.087912	0.15873	0.068966	0.214286	0.1875	0.179487	0.222222	0.25641	0.232558	0.25	0.222222	0.257143	0.243243	0.190476	0.125	0.125	0.25	0.176471	0.028571	0.15	0.179487	0.212766	0.142857	0.419355	0.146341	0.188679	0.153846	0.275	0.008547	0.175439	0.179487	0.1875	0.134615	0.216216	0.217391	0.171429	0.121951	0.235294	0.25	0.180328	0.156863	0.184211	0.108108	0.227273	0.117647	0.244444	0.125	0.142857	0.196078	0.216216	0	0.190476	0.16129	0.037037	0.098039	0.282051	0.164179	0.164179	1	0.166667	0.264706	0.342857	0.263158	0.254902	0.163265	0.054054	0.222222	0.229167	0.134615	0.5	0.151515	0.169811	0.206897	0.111111	0.149254	0.194444	0.172414	0.244898	0.263158	0.282051	0.152542	0.184211	0.15	0.086957	0.2	0.212121	0.173077	0.232558	0.14	0.2	0.172414	0.146341	0.142857	0.121212
D02356	0	0.122449	0.282609	0.166667	0.122449	0.25	0.235294	0.25	0.288462	0.243902	0.354167	0.272727	0.261905	0.175	0.348837	0.16	0.341463	0.363636	0.2	0.046512	0.207547	0.294118	0.266667	0.111111	0.266667	0.2	0.254545	0.166667	0.219512	0.22449	0.232558	0.348837	0.102041	0.186047	0.075	0.375	0.090909	0.183673	0.26	0.325	0.25	0.232558	0.113636	0.243902	0.35	0.073171	0.088889	0.121951	0.181818	0.275	0.136364	0.259259	0.128205	0.175	0.302326	0.238095	0.136364	0.1	0.146341	0.04878	0.052632	0.04878	0.078947	0.04878	0.04878	0.071429	0.243902	0.243243	0.272727	0.153846	0.225	0.240741	0.232558	0.136364	0.175439	0.346939	0.030303	0.095238	0.267857	0.369565	0.301887	0.22	0.970588	0.18	0.265306	0.216216	0.382979	0.203704	0.205128	0.340909	0.186441	0.409091	0.291667	0.085106	0.22449	0.229167	0.12766	0.152174	0.12766	0.14	0.234043	0.208333	0.25	0.076923	0.116279	0.046512	0.136364	0.292683	0.268293	0.348837	0.222222	0.130435	0.25	0.243902	0.292683	0.25	0.297619	0.31746	0.058824	0.189189	0.2	0.142857	0.326531	0.340909	0.3125	0.341463	0.35	0.317073	0.333333	0.153846	0.309524	0.037736	0.25	0.041667	0	0.166667	0.365854	0.313725	0.219512	0.255814	0.096154	0.196721	0.170213	0.173077	0.07563	0.241935	0.166667	0.170732	0.326923	0.1	0.245283	0.159091	0.333333	0.106383	0.27907	0.15493	0.864865	0.145833	0.214286	0.28	0.170732	0.346939	0.309524	0.216216	0.290909	0.170213	0.289474	0.25	0.171429	0.064516	0.137931	0.2	0.205479	0.205479	0.166667	1	0.292683	0.266667	0.208333	0.298246	0.367347	0.042553	0.35	0.254545	0.189655	0.218182	0.090909	0.285714	0.125	0.129032	0.225352	0.177778	0.322034	0.339623	0.234043	0.304348	0.278689	0.145833	0.142857	0.111111	0.130435	0.136364	0.44898	0.285714	0.098361	0.083333	0.189189	0.11828	0.086957	0.175
D02360	0.12	0.272727	0.393939	0.228571	0.272727	0.448276	0.162791	0.5	0.384615	0.407407	0.368421	0.535714	0.481481	0.259259	0.285714	0.216216	0.448276	0.424242	0.366667	0.066667	0.307692	0.358974	0.375	0.233333	0.466667	0.175	0.333333	0.333333	0.193548	0.424242	0.538462	0.5	0.242424	0.1875	0.034483	0.4	0.206897	0.216216	0.162791	0.290323	0.4	0.428571	0.241379	0.225806	0.413793	0.033333	0.028571	0.222222	0.3	0.225806	0.233333	0.341463	0.068966	0.172414	0.30303	0.392857	0.15625	0.105263	0.214286	0.071429	0.08	0.071429	0.12	0.071429	0.071429	0.066667	0.310345	0.222222	0.482759	0.230769	0.241379	0.384615	0.481481	0.275862	0.2	0.394737	0.057692	0.222222	0.26087	0.351351	0.302326	0.2	0.285714	0.179487	0.361111	0.230769	0.333333	0.238095	0.259259	0.352941	0.266667	0.25641	0.142857	0.1875	0.305556	0.314286	0.212121	0.25	0.212121	0.333333	0.40625	0.363636	0.3125	0.074074	0.25	0.103448	0.423077	0.212121	0.258065	0.25	0.272727	0.3	0.272727	0.225806	0.212121	0.150538	0.142857	0.25	0.113208	0.291667	0.296296	0.194444	0.368421	0.483871	0.428571	0.448276	0.518519	0.518519	0.433333	0.305556	0.2	0.105263	0.272727	0.088235	0	0.264706	0.387097	0.285714	0.275862	0.464286	0.222222	0.2	0.272727	0.297297	0.036036	0.306122	0.264706	0.166667	0.272727	0.235294	0.261905	0.151515	0.194444	0.3	0.3125	0.210526	0.244444	0.4	0.225806	0.416667	0.25	0.358974	0.2	0.184615	0.318182	0.235294	0.090909	0.241379	0.254545	0.06	0.019231	0.382353	0.229508	0.229508	0.264706	0.292683	1	0.419355	0.25	0.244898	0.285714	0.125	0.576923	0.333333	0.166667	0.317073	0.029412	0.282609	0.333333	0.14	0.193548	0.333333	0.3	0.26087	0.40625	0.46875	0.25	0.272727	0.30303	0.146341	0.026316	0.321429	0.348837	0.428571	0.173913	0.258065	0.24	0.166667	0.027778	0.214286
D02362	0.103448	0.277778	0.470588	0.27027	0.277778	0.352941	0.148936	0.483871	0.380952	0.272727	0.435897	0.424242	0.375	0.225806	0.25641	0.195122	0.352941	0.342105	0.25	0.125	0.341463	0.390244	0.411765	0.242424	0.333333	0.159091	0.428571	0.212121	0.138889	0.416667	0.466667	0.441176	0.285714	0.2	0	0.314286	0.21875	0.139535	0.173913	0.222222	0.314286	0.375	0.25	0.2	0.323529	0.029412	0.052632	0.15625	0.30303	0.235294	0.205882	0.340909	0.060606	0.117647	0.27027	0.30303	0.171429	0.15	0.225806	0.096774	0.033333	0.0625	0.066667	0.0625	0.0625	0.090909	0.272727	0.121212	0.342857	0.241379	0.176471	0.380952	0.375	0.28125	0.234043	0.357143	0.134615	0.121212	0.265306	0.35	0.276596	0.155556	0.26087	0.162791	0.394737	0.285714	0.302326	0.302326	0.225806	0.315789	0.297872	0.325	0.166667	0.105263	0.307692	0.315789	0.222222	0.222222	0.189189	0.297297	0.324324	0.324324	0.277778	0.064516	0.21875	0.090909	0.28125	0.189189	0.228571	0.225	0.314286	0.264706	0.314286	0.2	0.189189	0.14433	0.162791	0.275862	0.145455	0.25	0.3	0.27027	0.365854	0.470588	0.384615	0.352941	0.363636	0.363636	0.342857	0.307692	0.179487	0.15	0.314286	0.078947	0	0.236842	0.305556	0.234043	0.205882	0.363636	0.263158	0.207547	0.277778	0.333333	0.04386	0.283019	0.27027	0.114286	0.22449	0.314286	0.1875	0.105263	0.205128	0.30303	0.277778	0.258621	0.22449	0.314286	0.166667	0.375	0.147059	0.425	0.210526	0.208955	0.319149	0.314286	0.052632	0.266667	0.237288	0.096154	0.036364	0.416667	0.274194	0.274194	0.342857	0.266667	0.419355	1	0.195122	0.226415	0.26087	0.111111	0.363636	0.395349	0.176471	0.348837	0.054054	0.26	0.241379	0.196078	0.21875	0.375	0.277778	0.265306	0.289474	0.457143	0.232143	0.277778	0.27027	0.159091	0.04878	0.28125	0.319149	0.35	0.137255	0.30303	0.166667	0.17284	0.051282	0.117647
D02409	0.064516	0.205128	0.159091	0.170732	0.146341	0.342857	0.375	0.205128	0.229167	0.228571	0.212766	0.230769	0.323529	0.181818	0.315789	0.162791	0.236842	0.268293	0.210526	0.057143	0.191489	0.183673	0.25641	0.076923	0.225	0.181818	0.22	0.242424	0.2	0.209302	0.216216	0.25	0.15	0.194444	0.129032	0.305556	0.142857	0.219512	0.195652	0.216216	0.382353	0.285714	0.28125	0.194444	0.314286	0.125	0.138889	0.1875	0.257143	0.194444	0.135135	0.276596	0.090909	0.56	0.371429	0.257143	0.166667	0.068182	0.21875	0.129032	0	0	0.03125	0	0	0	0.387097	0.225806	0.297297	0.193548	0.242424	0.229167	0.285714	0.235294	0.18	0.26087	0	0.085714	0.235294	0.27907	0.270833	0.204545	0.204082	0.214286	0.255814	0.121212	0.266667	0.117647	0.21875	0.243902	0.169811	0.227273	0.148649	0.162162	0.209302	0.243902	0.071429	0.097561	0.071429	0.225	0.428571	0.351351	0.342857	0.030303	0.290323	0.057143	0.2	0.153846	0.157895	0.25	0.146341	0.189189	0.146341	0.194444	0.216216	0.154639	0.134831	0.190476	0.04918	0.2	0.176471	0.142857	0.163265	0.243902	0.195652	0.27027	0.243243	0.243243	0.230769	0.155556	0.236842	0.093023	0.27027	0.105263	0.085714	0.230769	0.297297	0.404762	0.235294	0.352941	0.065217	0.181818	0.175	0.204545	0.025641	0.169492	0.2	0.6	0.244898	0.146341	0.288889	0.592593	0.170732	0.128205	0.382353	0.193548	0.22	0.175	0.194444	0.191489	0.212121	0.234043	0.175	0.171429	0.166667	0.146341	0.078947	0.241935	0.213115	0	0.16	0.238095	0.212121	0.212121	0.263158	0.208333	0.25	0.195122	1	0.269231	0.204082	0.108108	0.243243	0.173077	0.173077	0.204082	0.142857	0.28	0.193548	0.087719	0.19697	0.153846	0.166667	0.26	0.25	0.238095	0.206897	0.205128	0.230769	0.083333	0.128205	0.2	0.235294	0.195652	0.18	0.157895	0.285714	0.2	0.105263	0.21875
D02461	0.088889	0.26	0.313725	0.185185	0.211538	0.235294	0.20339	0.211538	0.271186	0.255319	0.327273	0.230769	0.297872	0.145833	0.404255	0.222222	0.3125	0.387755	0.24	0.104167	0.241379	0.298246	0.27451	0.115385	0.27451	0.214286	0.241935	0.14	0.288889	0.236364	0.244898	0.269231	0.192308	0.255319	0.108696	0.285714	0.12	0.245283	0.267857	0.22	0.235294	0.297872	0.212766	0.340909	0.291667	0.130435	0.14	0.255814	0.276596	0.204082	0.137255	0.333333	0.181818	0.145833	0.254902	0.276596	0.26087	0.166667	0.145833	0.108696	0	0	0.020833	0	0	0.019231	0.311111	0.173913	0.207547	0.261905	0.23913	0.271186	0.22	0.234043	0.271186	0.396226	0.070423	0.148936	0.338983	0.44898	0.375	0.277778	0.293103	0.264151	0.372549	0.12766	0.327273	0.237288	0.195652	0.313725	0.238095	0.346154	0.294872	0.134615	0.214286	0.240741	0.109091	0.150943	0.12963	0.226415	0.245283	0.32	0.26	0.041667	0.217391	0.152174	0.16	0.326087	0.363636	0.346939	0.235294	0.176471	0.235294	0.404762	0.355556	0.174312	0.17	0.213333	0.142857	0.130435	0.12	0.207547	0.237288	0.264151	0.245614	0.26	0.265306	0.24	0.306122	0.114754	0.211538	0.125	0.211538	0.09434	0.018868	0.306122	0.361702	0.271186	0.234043	0.291667	0.140351	0.208955	0.211538	0.232143	0.088	0.25	0.230769	0.166667	0.262295	0.188679	0.298246	0.18	0.391304	0.2	0.285714	0.304348	0.262295	0.26	0.282609	0.285714	0.217391	0.345455	0.369565	0.180723	0.274194	0.166667	0.14	0.24	0.153846	0.072464	0.193548	0.236364	0.185185	0.185185	0.254902	0.298246	0.244898	0.226415	0.269231	1	0.271186	0.163265	0.265306	0.241935	0.305085	0.271186	0.142857	0.333333	0.12766	0.238095	0.1875	0.173077	0.264706	0.490566	0.269231	0.333333	0.246377	0.235294	0.230769	0.259259	0.132075	0.208333	0.316667	0.290909	0.153846	0.132075	0.238095	0.178947	0.115385	0.222222
D02485	0	0.12	0.276596	0.163265	0.12	0.272727	0.230769	0.244444	0.259259	0.209302	0.294118	0.266667	0.255814	0.170732	0.282609	0.18	0.4	0.386364	0.195652	0.045455	0.181818	0.240741	0.318182	0.133333	0.234043	0.150943	0.25	0.219512	0.243902	0.244898	0.255814	0.311111	0.1	0.209302	0.047619	0.302326	0.088889	0.134615	0.185185	0.255814	0.244444	0.255814	0.136364	0.3	0.341463	0.071429	0.111111	0.093023	0.204545	0.3	0.159091	0.277778	0.125	0.170732	0.295455	0.204545	0.133333	0.056604	0.142857	0.073171	0.171429	0.157895	0.166667	0.189189	0.189189	0.210526	0.238095	0.205128	0.295455	0.179487	0.219512	0.283019	0.227273	0.159091	0.152542	0.264151	0.029851	0.068182	0.263158	0.306122	0.272727	0.169811	0.387755	0.153846	0.285714	0.210526	0.5	0.32	0.2	0.395349	0.20339	0.3125	0.236842	0.130435	0.270833	0.22449	0.2	0.173913	0.173913	0.183673	0.255319	0.229167	0.272727	0.102564	0.139535	0.045455	0.159091	0.285714	0.325	0.404762	0.272727	0.152174	0.302326	0.3	0.317073	0.186275	0.235955	0.217391	0.073529	0.184211	0.25641	0.14	0.434783	0.333333	0.454545	0.333333	0.309524	0.309524	0.425	0.355556	0.217391	0.037037	0.217391	0.040816	0	0.14	0.357143	0.259259	0.243902	0.25	0.115385	0.233333	0.217391	0.192308	0.040323	0.3	0.212766	0.166667	0.4	0.098039	0.175439	0.155556	0.390244	0.104167	0.302326	0.136986	0.372549	0.191489	0.268293	0.3	0.166667	0.288462	0.365854	0.151899	0.358491	0.191489	0.190476	0.228571	0.202899	0.063492	0.155172	0.22	0.219178	0.219178	0.163265	0.367347	0.285714	0.26087	0.204082	0.271186	1	0.041667	0.309524	0.4	0.186441	0.259259	0.088889	0.280702	0.121951	0.145161	0.157895	0.173913	0.19697	0.309091	0.204082	0.270833	0.253968	0.191489	0.163265	0.244898	0.104167	0.133333	0.384615	0.28	0.114754	0.104167	0.153846	0.193182	0.108696	0.142857
D02546	0.333333	0.151515	0.05	0.147059	0.085714	0.055556	0.045455	0.055556	0.086957	0	0.090909	0.054054	0.058824	0.034483	0.051282	0.108108	0.055556	0.075	0.121212	0.217391	0.093023	0.088889	0.052632	0.064516	0.052632	0.075	0.083333	0	0.064516	0.04878	0.028571	0.108108	0.057143	0.0625	0.04	0.085714	0.068966	0.108108	0.121951	0.058824	0.117647	0.058824	0.103448	0.0625	0.057143	0.08	0.103448	0.035714	0.029412	0.0625	0	0.085106	0.08	0.034483	0.054054	0.029412	0.03125	0.151515	0.034483	0.130435	0	0	0.043478	0	0	0.037037	0.0625	0.035714	0.054054	0.037037	0.066667	0.06383	0.090909	0.064516	0.111111	0.139535	0.085106	0.16	0.08	0.069767	0.106383	0.128205	0.041667	0.135135	0.097561	0.037037	0.043478	0.170732	0.071429	0.05	0.177778	0.046512	0.101449	0.0625	0.04878	0.02439	0.058824	0.090909	0.058824	0.111111	0.138889	0.108108	0.085714	0.041667	0.107143	0.076923	0.064516	0.058824	0.060606	0.051282	0.085714	0.09375	0.085714	0.0625	0.058824	0.05102	0.045455	0.064516	0.122449	0	0	0.114286	0.043478	0.105263	0.069767	0.085714	0.088235	0.088235	0.054054	0.075	0.055556	0.1875	0	0.064516	0.035714	0.21875	0.054054	0.041667	0.064516	0.057143	0.111111	0.098039	0.117647	0.047619	0.037383	0.153846	0.147059	0.068966	0.04	0.117647	0.065217	0.096774	0.054054	0.029412	0.117647	0.140351	0.04	0.117647	0.0625	0.068182	0.033333	0.113636	0.055556	0.073529	0.148936	0.085714	0.066667	0.079365	0.048387	0.065217	0.088889	0.162162	0.092308	0.092308	0.054054	0.042553	0.125	0.111111	0.108108	0.163265	0.041667	1	0.121212	0.04	0.209302	0.06383	0.107143	0.1	0.12	0.204545	0.076923	0.125	0.051724	0.2	0.28125	0.102564	0.089286	0.151515	0.114286	0.228571	0.129032	0.137931	0.08	0.069767	0.25	0.029412	0.08	0.12987	0.137931	0.034483
D02566	0.115385	0.264706	0.382353	0.222222	0.228571	0.387097	0.214286	0.433333	0.375	0.444444	0.394737	0.466667	0.413793	0.206897	0.393939	0.210526	0.433333	0.454545	0.272727	0.137931	0.368421	0.35	0.363636	0.151515	0.363636	0.170732	0.325581	0.233333	0.266667	0.371429	0.413793	0.533333	0.2	0.258065	0.068966	0.535714	0.16129	0.210526	0.186047	0.322581	0.433333	0.322581	0.275862	0.21875	0.5	0.103448	0.121212	0.214286	0.37931	0.3	0.151515	0.435897	0.103448	0.166667	0.333333	0.428571	0.225806	0.131579	0.25	0.107143	0	0	0.035714	0	0	0.03125	0.344828	0.214286	0.419355	0.178571	0.321429	0.375	0.518519	0.266667	0.222222	0.421053	0.098039	0.172414	0.340909	0.342105	0.295455	0.225	0.341463	0.175	0.428571	0.269231	0.358974	0.232558	0.25	0.424242	0.26087	0.282051	0.173913	0.147059	0.230769	0.27027	0.138889	0.171429	0.138889	0.285714	0.393939	0.277778	0.30303	0.034483	0.241379	0.1	0.357143	0.205882	0.25	0.352941	0.264706	0.25	0.30303	0.21875	0.242424	0.148936	0.168675	0.20339	0.111111	0.230769	0.2	0.257143	0.432432	0.516129	0.5	0.535714	0.68	0.615385	0.419355	0.230769	0.228571	0.131579	0.228571	0.085714	0	0.257143	0.517241	0.341463	0.310345	0.4	0.153846	0.196078	0.34375	0.361111	0.045045	0.354167	0.333333	0.16129	0.390244	0.228571	0.285714	0.147059	0.257143	0.212121	0.264706	0.272727	0.295455	0.34375	0.258065	0.444444	0.2	0.384615	0.228571	0.164179	0.372093	0.228571	0.121212	0.196721	0.272727	0.102041	0.08	0.297297	0.1875	0.1875	0.222222	0.35	0.576923	0.363636	0.243243	0.265306	0.309524	0.121212	1	0.325581	0.212766	0.309524	0.125	0.363636	0.32	0.16	0.171875	0.28125	0.269231	0.282609	0.4375	0.411765	0.32	0.30303	0.294118	0.170732	0.111111	0.310345	0.372093	0.457143	0.170213	0.25	0.230769	0.164557	0.117647	0.206897
D02630	0.047619	0.16	0.55	0.18	0.208333	0.288889	0.178571	0.380952	0.489362	0.2	0.416667	0.372093	0.272727	0.162791	0.244898	0.12963	0.414634	0.285714	0.1875	0.142857	0.288462	0.326923	0.363636	0.152174	0.25	0.086207	0.384615	0.181818	0.12766	0.3125	0.4	0.355556	0.23913	0.2	0.045455	0.26087	0.186047	0.089286	0.137931	0.191489	0.234043	0.272727	0.155556	0.2	0.266667	0.044444	0.061224	0.113636	0.222222	0.2	0.152174	0.479167	0.068182	0.086957	0.229167	0.195652	0.152174	0.054545	0.136364	0.045455	0.162162	0.15	0.128205	0.179487	0.179487	0.2	0.227273	0.139535	0.282609	0.170732	0.181818	0.666667	0.272727	0.204545	0.206897	0.326923	0.109375	0.088889	0.193548	0.269231	0.220339	0.122807	0.272727	0.107143	0.354167	0.2	0.259259	0.307692	0.162791	0.291667	0.258621	0.27451	0.2	0.102041	0.285714	0.24	0.217391	0.166667	0.166667	0.176471	0.244898	0.244898	0.234043	0.071429	0.159091	0.090909	0.232558	0.166667	0.195652	0.196078	0.318182	0.195652	0.348837	0.2	0.217391	0.182692	0.230769	0.323077	0.119403	0.175	0.243902	0.282609	0.478261	0.347826	0.466667	0.288889	0.325581	0.295455	0.439024	0.369565	0.16	0.074074	0.348837	0.06	0	0.18	0.282609	0.22807	0.204545	0.266667	0.153846	0.206349	0.26087	0.488372	0.031496	0.333333	0.255319	0.085106	0.309091	0.183673	0.15	0.08	0.204082	0.25	0.234043	0.231884	0.241379	0.208333	0.148936	0.367347	0.133333	0.408163	0.183673	0.177215	0.396226	0.234043	0.106383	0.333333	0.307692	0.112903	0.061538	0.285714	0.28169	0.28169	0.229167	0.254545	0.333333	0.395349	0.173077	0.241935	0.4	0.04	0.325581	1	0.125	0.320755	0.0625	0.339286	0.170732	0.216667	0.184211	0.217391	0.227273	0.233333	0.196078	0.369565	0.35	0.234043	0.156863	0.188679	0.057692	0.204545	0.298246	0.32	0.147541	0.25	0.146341	0.215909	0.06	0.111111
D02914	0.1	0.288889	0.127273	0.113208	0.115385	0.137255	0.157895	0.16	0.166667	0.148936	0.214286	0.156863	0.142857	0.136364	0.196078	0.564103	0.183673	0.235294	0.212766	0.116279	0.135593	0.15	0.132075	0.152174	0.153846	0.465116	0.16129	0.155556	0.232558	0.235294	0.142857	0.196078	0.096154	0.173913	0.069767	0.234043	0.0625	0.487805	0.466667	0.244444	0.183673	0.142857	0.181818	0.227273	0.212766	0.093023	0.130435	0.139535	0.145833	0.227273	0.12766	0.183333	0.205128	0.136364	0.156863	0.145833	0.292683	0.137255	0.190476	0.095238	0.02381	0.045455	0.047619	0.045455	0.045455	0.066667	0.255814	0.195122	0.156863	0.230769	0.209302	0.129032	0.166667	0.177778	0.206897	0.277778	0.044118	0.113636	0.608696	0.269231	0.411765	0.488372	0.186441	0.47619	0.226415	0.2	0.236364	0.236364	0.25	0.215686	0.177419	0.181818	0.246753	0.08	0.145455	0.148148	0.12	0.191489	0.142857	0.153846	0.173077	0.173077	0.234043	0.097561	0.186047	0.066667	0.177778	0.244444	0.309524	0.270833	0.208333	0.170213	0.208333	0.285714	0.333333	0.160377	0.166667	0.131579	0.119403	0.119048	0.159091	0.156863	0.172414	0.192308	0.157895	0.234043	0.1875	0.212766	0.18	0.105263	0.137255	0.074074	0.074074	0.081633	0	0.229167	0.229167	0.166667	0.232558	0.14	0.132075	0.151515	0.208333	0.122807	0.056452	0.269841	0.204082	0.133333	0.2	0.115385	0.15	0.148936	0.311111	0.1	0.234043	0.180556	0.180328	0.208333	0.255814	0.240741	0.214286	0.210526	0.318182	0.107143	0.321429	0.115385	0.155556	0.128205	0.164384	0.045455	0.15	0.125	0.096386	0.096386	0.134615	0.189655	0.166667	0.176471	0.173077	0.305085	0.186441	0.209302	0.212766	0.125	1	0.166667	0.108696	0.209677	0.142857	0.258621	0.111111	0.142857	0.191176	0.345455	0.355556	0.188679	0.191176	0.183673	0.156863	0.188679	0.122449	0.232558	0.233333	0.245283	0.206897	0.122449	0.205128	0.175824	0.12766	0.190476
D03037	0.05	0.217391	0.463415	0.212766	0.244444	0.244444	0.185185	0.333333	0.307692	0.181818	0.375	0.390244	0.317073	0.170732	0.229167	0.156863	0.333333	0.386364	0.195652	0.15	0.27451	0.313725	0.348837	0.133333	0.208333	0.109091	0.4	0.190476	0.159091	0.270833	0.317073	0.340909	0.25	0.209302	0.1	0.244444	0.195122	0.113208	0.142857	0.227273	0.302326	0.255814	0.282051	0.268293	0.25	0.125	0.190476	0.119048	0.232558	0.209302	0.133333	0.326923	0.097561	0.142857	0.1875	0.204545	0.159091	0.076923	0.170732	0.189189	0.078947	0.073171	0.105263	0.073171	0.073171	0.095238	0.209302	0.119048	0.266667	0.179487	0.190476	0.416667	0.317073	0.307692	0.333333	0.313725	0.131148	0.119048	0.220339	0.333333	0.22807	0.127273	0.236364	0.132075	0.340426	0.210526	0.294118	0.269231	0.170732	0.25	0.267857	0.26	0.175	0.106383	0.22	0.2	0.173913	0.173913	0.148936	0.26087	0.311111	0.229167	0.302326	0.075	0.289474	0.121951	0.275	0.2	0.261905	0.229167	0.4	0.232558	0.4	0.268293	0.255814	0.152381	0.170213	0.253731	0.15873	0.184211	0.225	0.295455	0.434783	0.363636	0.422222	0.302326	0.341463	0.309524	0.325581	0.244898	0.142857	0.191489	0.191489	0.214286	0	0.1875	0.23913	0.236364	0.214286	0.341463	0.137255	0.233333	0.302326	0.347826	0.032	0.344828	0.295455	0.139535	0.25	0.217391	0.175439	0.130435	0.212766	0.261905	0.217391	0.257576	0.22807	0.272727	0.181818	0.382979	0.139535	0.367347	0.217391	0.181818	0.358491	0.272727	0.162791	0.246377	0.238806	0.175439	0.135593	0.326087	0.202703	0.202703	0.5	0.218182	0.317073	0.348837	0.204082	0.271186	0.259259	0.06383	0.309524	0.346154	0.166667	1	0.166667	0.237288	0.210526	0.224138	0.189189	0.255814	0.234375	0.285714	0.204082	0.386364	0.215385	0.272727	0.23913	0.270833	0.177778	0.214286	0.309091	0.361702	0.133333	0.292683	0.153846	0.235294	0.186047	0.116279
